,Gender,loan_amount,income,Credit_Score,age,Region,Status
64288,1,486500,13440.0,817,1,0,0
64289,1,486500,7440.0,738,2,3,0
64290,1,486500,27900.0,641,3,3,0
64291,1,486500,6960.0,507,1,3,0
64292,1,486500,33900.0,513,0,0,0
64293,1,486500,7140.0,815,0,3,1
64294,1,486500,5940.0,771,4,0,0
64295,1,486500,3420.0,612,6,2,0
64296,1,486500,9000.0,568,1,0,0
64297,1,486500,7080.0,856,0,3,0
64298,1,486500,11040.0,516,1,0,0
64299,1,486500,5580.0,504,1,3,0
64300,1,486500,5160.0,525,0,3,0
64301,1,486500,6840.0,570,0,0,0
64302,1,486500,13680.0,640,0,0,0
64303,1,486500,12960.0,898,2,0,0
64304,1,486500,5220.0,889,3,3,0
64305,1,486500,7500.0,698,1,3,1
64306,1,486500,10080.0,862,2,0,0
64307,1,486500,10320.0,841,1,0,0
64308,1,486500,6780.0,785,0,0,0
64309,1,346500,7140.0,804,2,2,0
64310,1,346500,12360.0,571,1,0,0
64311,1,346500,4980.0,673,1,0,0
64312,1,346500,5460.0,682,2,0,0
64313,1,346500,7020.0,803,1,0,0
64314,1,346500,5160.0,703,6,3,1
64315,1,346500,5280.0,575,2,0,0
64316,1,346500,6060.0,886,3,0,0
64317,1,346500,4860.0,651,4,0,0
64318,1,346500,3240.0,853,3,0,0
64319,1,516500,7800.0,584,2,3,0
64320,1,516500,8340.0,745,0,0,0
64321,1,516500,8760.0,897,0,0,0
64322,1,516500,15300.0,857,0,2,0
64323,1,516500,5100.0,893,0,3,1
64324,1,456500,30900.0,593,2,0,0
64325,1,456500,4380.0,565,4,0,0
64326,1,376500,8460.0,653,3,0,0
64327,1,376500,14520.0,520,2,0,0
64328,1,376500,8040.0,881,0,3,0
64329,1,376500,5040.0,592,1,0,0
64330,1,376500,11940.0,589,6,0,0
64331,1,376500,10020.0,651,3,0,0
64332,1,376500,4620.0,556,0,3,0
64333,1,376500,4500.0,876,1,0,0
64334,1,376500,5820.0,561,0,0,0
64335,1,376500,5340.0,678,0,0,0
64336,1,376500,10140.0,694,2,2,1
64337,1,376500,7800.0,795,2,0,1
64338,1,376500,10200.0,802,3,0,1
64339,1,376500,3900.0,879,3,0,0
64340,1,376500,6420.0,703,0,0,0
64341,1,376500,9720.0,644,1,0,0
64342,1,376500,6780.0,871,1,0,0
64343,1,376500,8940.0,510,1,0,0
64344,1,376500,5160.0,895,6,0,0
64345,1,376500,5160.0,616,1,2,0
64346,1,376500,21300.0,694,1,2,1
64347,1,376500,4800.0,685,6,0,1
64348,1,376500,17280.0,680,3,0,0
64349,1,376500,7140.0,804,2,2,0
64350,1,376500,7200.0,648,0,0,0
64351,1,526500,9060.0,522,2,3,0
64352,1,526500,10980.0,706,1,3,0
64353,1,526500,11100.0,562,0,0,0
64354,1,526500,8940.0,638,2,0,0
64355,1,526500,6060.0,750,2,3,0
64356,1,526500,6840.0,633,2,0,0
64357,1,526500,12300.0,819,1,3,0
64358,1,526500,7980.0,589,1,0,0
64359,1,306500,3300.0,691,4,0,0
64360,1,306500,3900.0,670,4,0,0
64361,1,306500,7320.0,515,6,0,0
64362,1,306500,4260.0,866,3,0,0
64363,1,306500,9720.0,752,4,0,0
64364,1,306500,7380.0,768,1,0,0
64365,1,306500,12540.0,835,2,3,0
64366,1,306500,6000.0,559,1,0,0
64367,1,306500,9900.0,571,2,0,0
64368,1,306500,3180.0,646,2,0,0
64369,1,306500,4020.0,553,0,0,0
64370,1,306500,9240.0,819,3,3,0
64371,1,306500,7860.0,834,6,0,0
64372,1,306500,21600.0,858,2,0,0
64373,1,306500,27840.0,844,0,0,0
64374,1,306500,11940.0,722,3,0,0
64375,1,306500,7320.0,871,0,0,0
64376,1,306500,10080.0,704,2,0,0
64377,1,306500,9120.0,829,3,0,0
64378,1,306500,12420.0,570,3,0,0
64379,1,306500,3600.0,669,1,0,0
64380,1,306500,5520.0,777,3,3,0
64381,1,306500,14460.0,840,3,0,0
64382,1,306500,5220.0,530,3,0,0
64383,1,306500,7560.0,829,3,0,0
64384,1,306500,7260.0,664,4,0,0
64385,1,306500,5340.0,850,3,0,0
64386,1,306500,3180.0,581,2,0,1
64387,1,446500,5760.0,551,1,3,0
64388,1,446500,8640.0,661,3,3,0
64389,1,446500,11160.0,865,1,0,0
64390,1,446500,6120.0,796,2,0,0
64391,1,446500,10080.0,746,3,2,0
64392,1,446500,5340.0,730,0,0,0
64393,1,446500,6540.0,803,2,0,0
64394,1,446500,6300.0,530,4,0,0
64395,1,446500,8400.0,621,4,0,0
64396,1,446500,5460.0,584,0,3,0
64397,1,446500,6000.0,526,0,0,1
64398,1,466500,4440.0,572,4,0,1
64399,1,466500,10020.0,541,1,3,0
64400,1,466500,0.0,655,3,0,1
64401,1,466500,4980.0,599,3,0,0
64402,1,466500,12000.0,597,1,0,1
64403,1,466500,13020.0,766,1,0,0
64404,1,466500,16080.0,680,1,3,0
64405,1,466500,9900.0,826,2,3,0
64406,1,466500,10020.0,506,1,0,0
64407,1,656500,15180.0,636,2,0,0
64408,1,656500,9900.0,615,1,0,0
64409,1,656500,10500.0,736,1,3,0
64410,1,656500,13800.0,593,0,0,0
64411,1,656500,13860.0,810,0,0,0
64412,1,656500,8640.0,625,1,0,0
64413,1,656500,9960.0,507,6,0,0
64414,1,656500,10500.0,550,1,0,1
64415,1,656500,7920.0,516,0,0,0
64416,1,656500,11280.0,567,1,3,0
64417,1,656500,24780.0,604,1,0,0
64418,1,86500,2340.0,818,4,0,0
64419,1,86500,3840.0,830,3,0,0
64420,1,86500,2040.0,870,4,0,0
64421,1,86500,3480.0,636,3,0,0
64422,1,86500,2160.0,853,3,0,0
64423,1,86500,4440.0,603,3,0,0
64424,1,86500,1440.0,765,6,0,1
64425,1,346500,6000.0,829,3,3,0
64426,1,346500,4080.0,563,2,3,0
64427,1,716500,13200.0,563,1,0,0
64428,1,406500,11520.0,550,2,0,0
64429,1,576500,7320.0,678,3,0,1
64430,1,706500,17880.0,706,2,3,1
64431,1,706500,78120.0,859,3,0,1
64432,1,706500,6660.0,779,4,1,1
64433,1,476500,9660.0,838,3,3,0
64434,1,336500,13200.0,590,1,2,0
64435,1,336500,5280.0,550,1,0,0
64436,1,336500,5580.0,557,6,0,1
64437,1,336500,4680.0,524,2,0,0
64438,1,336500,13320.0,827,2,0,1
64439,1,336500,4680.0,708,2,0,0
64440,1,336500,4020.0,825,0,0,1
64441,1,336500,10620.0,578,3,0,0
64442,1,336500,4320.0,770,5,3,0
64443,1,336500,4620.0,606,4,2,0
64444,1,336500,5340.0,837,2,2,0
64445,1,1326500,20880.0,588,2,3,0
64446,1,526500,8820.0,743,1,2,0
64447,1,526500,11880.0,681,1,0,0
64448,1,526500,13440.0,520,1,0,0
64449,1,526500,22380.0,753,2,3,0
64450,1,526500,11340.0,709,1,3,0
64451,1,526500,5820.0,749,4,3,0
64452,1,526500,10740.0,551,2,3,0
64453,1,526500,7440.0,685,3,3,0
64454,1,526500,9900.0,517,1,0,0
64455,1,526500,10680.0,591,2,3,0
64456,1,526500,7200.0,773,1,0,0
64457,1,526500,7200.0,603,3,0,0
64458,1,526500,25500.0,793,2,3,0
64459,1,526500,6480.0,528,1,0,0
64460,1,526500,10320.0,772,1,0,0
64461,1,526500,12660.0,829,1,0,0
64462,1,526500,6720.0,630,3,0,0
64463,1,526500,34200.0,555,3,2,0
64464,1,526500,5520.0,878,2,0,0
64465,1,526500,8460.0,711,1,3,0
64466,1,526500,11040.0,734,2,0,0
64467,1,526500,9840.0,756,2,0,0
64468,1,526500,10980.0,582,2,0,0
64469,1,526500,6900.0,705,2,0,0
64470,1,526500,11520.0,734,4,0,0
64471,1,306500,5880.0,767,2,3,0
64472,1,306500,18480.0,754,2,0,0
64473,1,306500,18480.0,896,2,0,0
64474,1,306500,5580.0,703,2,0,0
64475,1,306500,8400.0,773,3,0,0
64476,1,306500,22560.0,690,1,0,0
64477,1,426500,4800.0,554,2,3,0
64478,1,456500,7320.0,804,2,0,1
64479,1,506500,24780.0,619,2,3,0
64480,1,936500,38460.0,543,3,0,0
64481,1,486500,10860.0,749,2,2,0
64482,1,486500,12480.0,503,3,3,0
64483,1,486500,16080.0,869,4,0,0
64484,1,696500,13380.0,866,1,0,0
64485,1,696500,17220.0,812,3,3,0
64486,1,696500,17580.0,528,1,3,1
64487,1,726500,11100.0,786,2,2,1
64488,1,726500,9720.0,633,2,0,0
64489,1,716500,8940.0,773,1,0,0
64490,1,716500,8520.0,866,4,0,1
64491,1,306500,6540.0,607,0,3,0
64492,1,246500,4980.0,715,0,3,0
64493,1,246500,3720.0,698,4,3,0
64494,1,246500,11760.0,861,2,3,0
64495,1,246500,10560.0,716,2,0,0
64496,1,1056500,14820.0,612,2,0,0
64497,1,76500,2400.0,816,4,0,0
64498,1,76500,1980.0,702,3,3,1
64499,1,76500,7560.0,784,3,0,1
64500,1,76500,3360.0,850,0,0,0
64501,1,76500,2340.0,636,3,0,0
64502,1,296500,5520.0,686,4,0,0
64503,1,456500,8940.0,562,4,0,0
64504,1,456500,12300.0,580,1,3,1
64505,1,496500,7380.0,574,2,0,0
64506,1,196500,5880.0,545,4,0,0
64507,1,196500,2700.0,775,2,2,1
64508,1,196500,7560.0,885,3,0,0
64509,1,196500,5100.0,556,2,0,0
64510,1,196500,3960.0,741,3,2,0
64511,1,196500,8040.0,768,1,0,0
64512,1,196500,5220.0,597,4,2,0
64513,1,196500,4260.0,887,1,2,0
64514,1,196500,9900.0,632,2,3,0
64515,1,196500,4500.0,751,0,0,0
64516,1,196500,5160.0,617,5,0,0
64517,1,196500,1320.0,614,1,0,1
64518,1,196500,6600.0,837,3,0,0
64519,1,196500,2880.0,823,1,0,1
64520,1,196500,2340.0,851,2,0,1
64521,1,196500,5100.0,800,4,0,0
64522,1,196500,5760.0,801,5,0,0
64523,1,196500,4800.0,614,0,3,0
64524,1,196500,3840.0,639,3,0,0
64525,1,196500,3000.0,737,3,0,0
64526,1,196500,4620.0,580,4,0,1
64527,1,196500,3300.0,780,3,3,0
64528,1,196500,7320.0,525,1,0,0
64529,1,196500,3060.0,539,4,0,0
64530,1,196500,4200.0,510,1,0,0
64531,1,196500,3300.0,811,3,2,0
64532,1,196500,5160.0,659,0,0,0
64533,1,196500,10440.0,877,1,0,1
64534,1,196500,6300.0,692,0,3,0
64535,1,196500,1800.0,878,1,0,1
64536,1,196500,4560.0,572,0,0,0
64537,1,196500,3900.0,748,1,0,0
64538,1,196500,4080.0,706,1,0,0
64539,1,196500,4740.0,720,3,3,0
64540,1,196500,5520.0,521,1,0,0
64541,1,196500,3180.0,589,3,2,0
64542,1,196500,3000.0,639,1,0,0
64543,1,196500,4800.0,708,1,0,0
64544,1,196500,5820.0,643,1,0,1
64545,1,196500,1860.0,592,2,0,1
64546,1,196500,4560.0,716,0,0,0
64547,1,196500,5160.0,541,0,0,0
64548,1,196500,3300.0,700,0,2,0
64549,1,196500,10260.0,789,1,0,1
64550,1,266500,4500.0,747,2,0,0
64551,1,266500,7560.0,605,6,0,0
64552,1,266500,7440.0,591,4,0,0
64553,1,266500,5220.0,864,1,0,0
64554,1,676500,8340.0,838,1,0,1
64555,1,266500,5160.0,716,3,0,0
64556,1,266500,8580.0,757,1,0,0
64557,1,266500,5280.0,849,4,0,0
64558,1,266500,6360.0,531,2,0,0
64559,1,266500,12600.0,741,2,0,0
64560,1,266500,3480.0,826,4,0,0
64561,1,266500,4080.0,900,1,0,1
64562,1,266500,12540.0,686,1,0,0
64563,1,676500,12900.0,720,1,0,0
64564,1,676500,12660.0,641,0,0,0
64565,1,266500,4380.0,889,1,0,0
64566,1,266500,3660.0,781,0,0,0
64567,1,266500,5520.0,665,0,0,0
64568,1,266500,7440.0,607,6,0,0
64569,1,266500,7440.0,506,1,0,0
64570,1,266500,3180.0,843,4,0,0
64571,1,266500,5340.0,649,0,0,0
64572,1,266500,3960.0,699,4,0,0
64573,1,266500,6060.0,786,0,0,0
64574,1,266500,6840.0,642,0,0,0
64575,1,266500,3660.0,689,4,3,1
64576,1,266500,4320.0,560,0,3,0
64577,1,266500,6000.0,572,2,0,0
64578,1,266500,4560.0,570,6,0,0
64579,1,266500,5400.0,812,1,0,0
64580,1,266500,4560.0,889,2,0,0
64581,1,266500,4920.0,523,0,0,0
64582,1,266500,6660.0,523,3,2,0
64583,1,676500,10440.0,677,1,0,0
64584,1,266500,4860.0,897,3,3,0
64585,1,266500,8700.0,780,1,0,0
64586,1,676500,6600.0,738,1,3,0
64587,1,266500,8760.0,784,1,0,0
64588,1,676500,6720.0,698,1,0,0
64589,1,266500,6000.0,673,2,0,0
64590,1,266500,4200.0,579,0,0,0
64591,1,266500,4740.0,679,4,3,0
64592,1,266500,9180.0,760,3,0,0
64593,1,266500,7920.0,724,2,3,0
64594,1,266500,6720.0,540,1,3,0
64595,1,266500,5280.0,580,3,0,0
64596,1,266500,6840.0,622,4,0,0
64597,1,266500,8940.0,818,1,0,0
64598,1,266500,4440.0,897,3,0,1
64599,1,266500,4080.0,709,1,0,0
64600,1,266500,5760.0,892,4,0,0
64601,1,266500,9180.0,579,3,0,0
64602,1,266500,8760.0,588,2,2,0
64603,1,266500,3180.0,712,1,0,0
64604,1,266500,3660.0,793,4,0,0
64605,1,266500,13680.0,712,3,0,0
64606,1,266500,5580.0,679,6,0,0
64607,1,266500,4680.0,521,4,3,0
64608,1,266500,5940.0,506,1,0,0
64609,1,266500,4080.0,719,1,0,0
64610,1,266500,4440.0,519,4,0,0
64611,1,266500,21120.0,854,0,0,0
64612,1,266500,4620.0,569,3,3,0
64613,1,266500,7500.0,571,0,0,0
64614,1,266500,4620.0,845,3,0,0
64615,1,266500,4380.0,581,3,0,0
64616,1,266500,7080.0,547,2,0,0
64617,1,266500,6180.0,862,1,3,0
64618,1,266500,7860.0,510,0,3,0
64619,1,266500,5340.0,898,2,3,0
64620,1,266500,5580.0,533,1,0,0
64621,1,266500,5760.0,625,4,0,0
64622,1,266500,4080.0,763,0,0,0
64623,1,266500,8280.0,762,0,0,0
64624,1,266500,21240.0,659,2,0,0
64625,1,266500,4620.0,636,4,0,0
64626,1,266500,2940.0,776,1,0,0
64627,1,676500,18060.0,712,2,3,0
64628,1,266500,5280.0,507,1,0,0
64629,1,316500,4500.0,649,1,3,0
64630,1,316500,5520.0,848,1,0,0
64631,1,316500,5940.0,708,1,0,0
64632,1,316500,10680.0,642,6,3,0
64633,1,316500,9780.0,634,2,3,0
64634,1,316500,7560.0,684,1,3,0
64635,1,316500,6060.0,679,0,3,0
64636,1,316500,7740.0,790,1,0,0
64637,1,316500,8940.0,609,4,0,0
64638,1,316500,4620.0,640,4,0,0
64639,1,316500,8640.0,699,2,0,0
64640,1,316500,2160.0,708,2,0,1
64641,1,316500,13560.0,801,2,0,0
64642,1,316500,5340.0,575,4,0,0
64643,1,316500,3840.0,501,4,3,0
64644,1,316500,10920.0,593,1,0,0
64645,1,316500,6780.0,681,2,3,0
64646,1,316500,7500.0,640,1,3,0
64647,1,316500,9720.0,509,0,0,0
64648,1,316500,6420.0,802,3,0,0
64649,1,316500,6480.0,557,0,0,0
64650,1,316500,6120.0,737,3,0,0
64651,1,276500,30600.0,579,3,0,0
64652,1,276500,9540.0,696,1,3,1
64653,1,56500,3540.0,780,4,0,0
64654,1,126500,11340.0,814,4,0,0
64655,1,126500,7140.0,658,3,0,0
64656,1,126500,3840.0,793,2,3,0
64657,1,126500,2880.0,584,1,0,0
64658,1,126500,2160.0,532,2,3,0
64659,1,126500,5820.0,685,1,3,0
64660,1,126500,2640.0,778,3,2,0
64661,1,126500,4800.0,864,1,0,0
64662,1,126500,5880.0,629,1,0,0
64663,1,126500,5220.0,554,1,0,0
64664,1,126500,5940.0,665,4,0,0
64665,1,126500,5640.0,526,3,0,0
64666,1,246500,7380.0,589,4,0,0
64667,1,246500,7620.0,819,4,0,1
64668,1,596500,21120.0,836,4,0,0
64669,1,596500,8580.0,710,2,2,0
64670,1,586500,6180.0,885,3,0,0
64671,1,586500,7200.0,596,3,0,0
64672,1,316500,15780.0,554,1,3,0
64673,1,316500,7200.0,851,1,2,0
64674,1,516500,13500.0,790,3,0,0
64675,1,506500,11460.0,757,2,0,0
64676,1,506500,11880.0,804,2,0,0
64677,1,476500,7560.0,531,3,0,0
64678,1,666500,10620.0,804,1,0,0
64679,1,666500,18060.0,627,1,3,0
64680,1,666500,15720.0,722,3,0,0
64681,1,666500,13560.0,804,0,2,0
64682,1,666500,7920.0,593,1,0,0
64683,1,666500,13380.0,718,1,0,0
64684,1,666500,10680.0,662,2,0,0
64685,1,666500,9120.0,685,2,0,0
64686,1,666500,9540.0,727,1,3,0
64687,1,666500,3720.0,842,0,0,1
64688,1,666500,10080.0,848,4,0,0
64689,1,666500,12300.0,521,0,3,0
64690,1,666500,7560.0,833,2,0,0
64691,1,666500,10620.0,689,0,3,0
64692,1,666500,7920.0,590,0,3,0
64693,1,666500,11580.0,517,1,0,0
64694,1,666500,10680.0,696,1,0,0
64695,1,666500,12060.0,611,4,0,0
64696,1,466500,5760.0,577,1,2,0
64697,1,466500,4740.0,722,3,0,1
64698,1,466500,6960.0,563,1,0,0
64699,1,466500,5340.0,646,1,0,0
64700,1,466500,11160.0,899,1,2,1
64701,1,466500,17700.0,790,3,0,0
64702,1,466500,8040.0,888,0,0,0
64703,1,466500,13620.0,889,2,0,0
64704,1,466500,12060.0,582,3,0,0
64705,1,466500,5280.0,612,2,0,0
64706,1,466500,8400.0,803,2,0,0
64707,1,466500,7440.0,757,2,0,0
64708,1,466500,6660.0,891,1,2,0
64709,1,466500,8100.0,690,1,0,0
64710,1,466500,10200.0,775,2,1,0
64711,1,466500,8160.0,858,1,0,0
64712,1,466500,20340.0,830,2,0,0
64713,1,466500,12840.0,605,2,0,0
64714,1,466500,23520.0,662,3,3,1
64715,1,466500,12180.0,505,2,0,0
64716,1,466500,12360.0,581,0,3,0
64717,1,466500,16080.0,625,3,0,0
64718,1,466500,4020.0,646,2,3,0
64719,1,466500,3720.0,622,2,3,1
64720,1,466500,6120.0,557,1,3,0
64721,1,466500,9900.0,819,1,0,0
64722,1,466500,10740.0,847,2,3,0
64723,1,186500,3180.0,680,6,0,0
64724,1,186500,3900.0,821,3,0,0
64725,1,186500,4680.0,727,4,0,0
64726,1,186500,4140.0,767,2,3,1
64727,1,186500,3840.0,875,4,0,0
64728,1,186500,8280.0,537,1,0,0
64729,1,186500,1800.0,629,3,0,0
64730,1,186500,1860.0,871,4,0,1
64731,1,186500,3840.0,598,4,3,0
64732,1,186500,4680.0,507,3,0,0
64733,1,186500,4500.0,802,4,0,1
64734,1,186500,4560.0,824,4,0,0
64735,1,186500,11580.0,828,2,3,0
64736,1,316500,4320.0,587,4,0,0
64737,1,356500,9720.0,565,3,0,1
64738,1,356500,6600.0,888,4,3,0
64739,1,356500,10080.0,831,3,0,0
64740,1,496500,8220.0,811,1,3,0
64741,1,496500,31980.0,712,2,0,0
64742,1,496500,7620.0,548,4,0,0
64743,1,496500,9180.0,648,3,0,0
64744,1,496500,5940.0,732,3,0,0
64745,1,496500,9120.0,704,3,2,0
64746,1,496500,6660.0,500,1,0,0
64747,1,496500,13080.0,614,1,0,0
64748,1,496500,12180.0,663,0,0,0
64749,1,496500,9120.0,696,5,0,0
64750,1,496500,9300.0,730,1,0,0
64751,1,496500,5820.0,777,3,3,0
64752,1,496500,6960.0,819,1,0,0
64753,1,546500,18720.0,727,1,0,0
64754,1,546500,10440.0,774,2,0,0
64755,1,546500,6780.0,816,3,3,0
64756,1,776500,13020.0,671,3,0,0
64757,1,106500,2700.0,859,3,0,0
64758,1,296500,3720.0,531,0,1,0
64759,1,296500,6600.0,684,2,0,0
64760,1,296500,7020.0,564,2,0,0
64761,1,296500,7320.0,634,2,2,1
64762,1,296500,5760.0,552,1,0,0
64763,1,296500,8820.0,835,1,3,0
64764,1,296500,5880.0,766,3,2,1
64765,1,296500,2580.0,713,1,3,1
64766,1,296500,5700.0,587,2,0,0
64767,1,296500,6060.0,728,2,0,1
64768,1,296500,7980.0,526,1,0,0
64769,1,296500,5760.0,680,0,0,1
64770,1,296500,5880.0,617,0,2,0
64771,1,296500,3120.0,713,2,0,0
64772,1,296500,5400.0,785,2,0,0
64773,1,296500,7500.0,650,3,0,1
64774,1,296500,3720.0,628,6,0,0
64775,1,276500,6060.0,800,2,0,0
64776,1,186500,11040.0,597,6,0,0
64777,1,696500,12840.0,629,3,0,0
64778,1,696500,8940.0,802,3,0,0
64779,1,446500,13800.0,511,1,3,0
64780,1,446500,14760.0,590,1,3,0
64781,1,446500,6480.0,853,4,0,0
64782,1,446500,9180.0,747,3,0,0
64783,1,446500,9780.0,759,2,3,0
64784,1,446500,8700.0,721,3,3,0
64785,1,446500,10080.0,824,3,3,0
64786,1,616500,13500.0,716,0,0,0
64787,1,616500,7140.0,681,3,0,0
64788,1,616500,6540.0,729,6,3,0
64789,1,616500,11760.0,726,1,3,0
64790,1,616500,6000.0,727,0,3,0
64791,1,696500,14040.0,710,3,3,0
64792,1,216500,4200.0,570,3,0,0
64793,1,446500,5160.0,870,3,3,0
64794,1,126500,2820.0,754,4,3,0
64795,1,576500,21420.0,734,0,3,0
64796,1,576500,12780.0,688,3,0,0
64797,1,696500,10800.0,527,4,0,0
64798,1,596500,8160.0,710,3,0,0
64799,1,566500,3960.0,523,3,3,0
64800,1,1136500,18180.0,692,1,3,1
64801,1,126500,3960.0,607,3,0,0
64802,1,1116500,16260.0,787,2,3,0
64803,1,506500,8340.0,522,1,0,0
64804,1,506500,6960.0,822,1,3,0
64805,1,506500,5340.0,792,1,0,0
64806,1,506500,6300.0,785,0,2,0
64807,1,506500,8640.0,742,0,0,0
64808,1,526500,44580.0,673,4,0,0
64809,1,606500,18060.0,831,1,2,0
64810,1,606500,13440.0,750,0,0,0
64811,1,606500,9900.0,732,2,0,0
64812,1,606500,6960.0,786,0,3,0
64813,1,606500,8340.0,892,0,0,0
64814,1,406500,7080.0,765,1,0,0
64815,1,406500,3720.0,678,0,3,0
64816,1,406500,13860.0,814,1,3,0
64817,1,406500,12600.0,810,1,0,0
64818,1,406500,5100.0,596,2,0,0
64819,1,406500,11940.0,646,1,3,0
64820,1,406500,10920.0,534,4,0,0
64821,1,406500,6300.0,724,1,0,0
64822,1,406500,4980.0,805,1,3,0
64823,1,406500,3600.0,574,0,0,0
64824,1,406500,5220.0,555,6,0,1
64825,1,406500,5700.0,847,0,0,0
64826,1,406500,9360.0,538,2,0,0
64827,1,406500,8460.0,829,2,3,1
64828,1,406500,6000.0,520,3,3,0
64829,1,406500,5820.0,581,0,0,0
64830,1,406500,8700.0,744,0,0,0
64831,1,406500,7800.0,569,0,0,0
64832,1,406500,5460.0,690,4,3,0
64833,1,406500,4020.0,886,2,3,0
64834,1,406500,12060.0,799,0,0,0
64835,1,406500,8520.0,528,0,0,0
64836,1,406500,5940.0,527,0,3,0
64837,1,406500,5220.0,604,2,3,0
64838,1,406500,7680.0,556,1,3,0
64839,1,406500,4920.0,503,3,0,0
64840,1,406500,7080.0,745,1,0,0
64841,1,406500,6120.0,825,2,0,0
64842,1,406500,4140.0,741,5,0,0
64843,1,406500,8160.0,750,0,0,0
64844,1,406500,840.0,833,1,3,1
64845,1,406500,11040.0,691,2,0,0
64846,1,406500,9480.0,533,0,2,0
64847,1,406500,7800.0,679,0,3,0
64848,1,406500,7860.0,566,3,0,0
64849,1,406500,6120.0,612,1,0,1
64850,1,406500,6540.0,615,3,2,0
64851,1,406500,10620.0,655,0,2,0
64852,1,406500,9120.0,735,1,3,0
64853,1,406500,10620.0,680,1,2,0
64854,1,406500,6540.0,838,0,0,0
64855,1,406500,5700.0,649,0,0,0
64856,1,606500,8400.0,770,2,0,0
64857,1,606500,17580.0,715,1,3,1
64858,1,546500,11820.0,521,1,2,0
64859,1,546500,7140.0,807,6,3,0
64860,1,606500,13140.0,651,1,0,0
64861,1,606500,11640.0,542,3,0,0
64862,1,606500,6780.0,678,0,0,0
64863,1,606500,14040.0,774,2,0,0
64864,1,606500,7140.0,652,0,0,0
64865,1,116500,2400.0,787,5,0,1
64866,1,666500,10680.0,769,0,0,0
64867,1,666500,10440.0,501,0,3,0
64868,1,666500,7200.0,541,0,0,1
64869,1,666500,8700.0,820,1,3,0
64870,1,666500,10560.0,747,0,0,0
64871,1,606500,11640.0,716,1,3,0
64872,1,606500,12060.0,753,3,3,0
64873,1,606500,12300.0,639,3,3,0
64874,1,106500,0.0,623,2,0,1
64875,1,296500,4560.0,684,3,0,0
64876,1,296500,12360.0,795,2,3,0
64877,1,296500,11100.0,615,3,0,0
64878,1,266500,12960.0,666,2,0,0
64879,1,266500,5280.0,593,2,3,0
64880,1,266500,8220.0,872,1,3,0
64881,1,466500,6840.0,507,6,0,0
64882,1,436500,10560.0,543,3,3,0
64883,1,796500,16260.0,691,2,0,0
64884,1,626500,7560.0,593,2,0,0
64885,1,556500,5940.0,669,2,0,0
64886,1,236500,9120.0,817,3,0,1
64887,1,236500,4920.0,814,3,3,1
64888,1,236500,2820.0,502,0,3,0
64889,1,236500,3540.0,867,5,0,0
64890,1,236500,5640.0,575,1,0,0
64891,1,236500,8040.0,670,2,0,1
64892,1,236500,5220.0,656,0,0,0
64893,1,236500,4860.0,628,0,0,0
64894,1,236500,6780.0,581,1,0,0
64895,1,236500,4200.0,659,0,2,0
64896,1,236500,3300.0,801,3,0,0
64897,1,236500,5700.0,669,2,0,1
64898,1,236500,3540.0,739,4,2,0
64899,1,236500,3360.0,744,1,2,0
64900,1,236500,11040.0,612,2,0,0
64901,1,236500,4680.0,509,1,0,0
64902,1,236500,3660.0,800,1,0,0
64903,1,236500,3960.0,646,0,0,0
64904,1,236500,6540.0,503,1,3,0
64905,1,236500,3240.0,665,3,0,0
64906,1,236500,6420.0,775,1,3,0
64907,1,236500,4200.0,674,3,0,0
64908,1,236500,5040.0,583,4,0,0
64909,1,236500,3780.0,854,4,0,0
64910,1,236500,6360.0,561,1,3,1
64911,1,236500,6840.0,547,0,0,0
64912,1,236500,3960.0,892,0,0,0
64913,1,236500,4860.0,538,0,0,0
64914,1,236500,2520.0,688,4,2,0
64915,1,236500,5880.0,662,1,0,0
64916,1,236500,4560.0,796,1,3,0
64917,1,236500,4200.0,846,3,0,0
64918,1,236500,3720.0,793,2,3,1
64919,1,236500,3960.0,535,1,0,1
64920,1,236500,3600.0,519,0,3,0
64921,1,236500,3360.0,566,4,0,0
64922,1,236500,8640.0,746,2,0,1
64923,1,236500,7560.0,532,3,0,0
64924,1,236500,3420.0,595,6,0,0
64925,1,236500,7320.0,628,1,0,0
64926,1,236500,8520.0,752,2,0,0
64927,1,236500,3480.0,532,1,0,0
64928,1,236500,8400.0,682,3,0,0
64929,1,236500,4680.0,787,1,0,0
64930,1,236500,7020.0,852,3,0,0
64931,1,236500,4860.0,762,0,3,1
64932,1,236500,3180.0,884,3,0,0
64933,1,236500,8340.0,839,2,0,0
64934,1,236500,3120.0,508,0,0,0
64935,1,236500,3240.0,668,3,0,0
64936,1,236500,11160.0,554,5,0,0
64937,1,236500,4260.0,645,0,3,0
64938,1,236500,11280.0,617,3,3,0
64939,1,236500,3000.0,617,4,0,0
64940,1,1186500,21660.0,896,2,0,1
64941,1,286500,6120.0,799,0,2,1
64942,1,396500,6720.0,859,2,0,0
64943,1,396500,14340.0,726,2,0,0
64944,1,396500,10260.0,686,3,3,0
64945,1,396500,7320.0,755,0,0,0
64946,1,396500,6840.0,680,3,0,0
64947,1,396500,6540.0,894,1,0,0
64948,1,396500,9240.0,711,1,0,0
64949,1,396500,5340.0,699,2,0,0
64950,1,396500,10020.0,581,2,0,0
64951,1,226500,3900.0,500,4,0,0
64952,1,226500,5400.0,594,4,0,0
